event_code,event_title,chapter,segment_code,segment_desc,optionality,repeatability,is_group,group_path,level,order_index,detail_url
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,MSH,Message header segment,R,-,False,,0,0,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,EVN,Event type,R,-,False,,0,1,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,PID,Patient Identification,R,-,False,,0,2,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,PD1,Patient Demographic,R,-,False,,0,3,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,PV1,Patient visit,R,-,False,,0,4,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,PV2,Patient visit - additional information,R,-,False,,0,5,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,DB1,Disability Segment,R,-,False,,0,6,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,OBX,Observation segment,R,-,False,,0,7,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,DG1,Diagnosis,R,-,False,,0,8,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
ADT_A38,ADT A38 - Cancel pre-admit Trigger Event (HL7 v2.3),Patient Administration,DRG,Diagnosis Related Group,R,-,False,,0,9,https://hl7-definition.caristix.com/v2/HL7v2.3/TriggerEvents/ADT_A38
